accion	origen	destino	sha256	bytes	nota
mover	marketing/clips-higgsfield/negro-falda-crop.png	media/higgsfield/referencias/vestido-china-negro-flores-falda.png	c8055f1db5a6aba678a9249bf20e0966a92006df52330cfd3cdff371e439cc43	1796963	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/copihue-enagua-crop.png	media/higgsfield/referencias/vestido-china-rojo-copihue-enagua.png	bb48688f8d693c17608cece95c2335e03d2aa77b100c7f34ca1bee86f05da741	1325907	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/copihue-escote-crop.png	media/higgsfield/referencias/vestido-china-rojo-copihue-escote.png	44637fa228b9c0107f0de5701d03f4fcbd3b5acefcdf36db5e18a859aad23f3f	171910	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/byn-escote-crop.png	media/higgsfield/referencias/vestido-blanco-negro-floral-escote.png	ee6b68d69eab68173c0782c84836c54cd2b3a9ae224e56924207a400c705f15d	119476	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/huasa-jabot-crop.png	media/higgsfield/referencias/tenida-huasa-elegante-jabot.png	e309573473bfba7a985f6e88ec8c9dc5d1a403325c5c4c2f8b85fdc4bd6d14c2	116300	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/lila-escote-crop.png	media/higgsfield/referencias/vestido-lila-escote.png	d47a4e8781436606ac8b84494d726617f84692ad035ff23e023e6f889cd2896d	277210	recorte de referencia (sin cara), usado para generar
mover	marketing/clips-higgsfield/soul-ref/ref-modelo.png	media/higgsfield/referencias/modelo.png	2ee3588d16d6f3bb256cc3a5e0de6717a745f362b08c31614009917ffba4c5e2	6475635	referencia de modelo vigente
mover	marketing/clips-higgsfield/soul-ref/ref1.png	media/_archivo/higgsfield-soul-ref/ref1.png	2d6db17157749042c5f37cb19e28f7ffdb30e37eb26109bad93e195a933b7fc1	6775467	intento soul-id descartado
mover	marketing/clips-higgsfield/soul-ref/ref2.png	media/_archivo/higgsfield-soul-ref/ref2.png	cf680aeb5446a866848f21b7eda900f9e277b1b5dd3f0f0d101ee8aeae227742	6676856	intento soul-id descartado
mover	marketing/clips-higgsfield/soul-ref/ref3.png	media/_archivo/higgsfield-soul-ref/ref3.png	e04dbc4126297aefaf1e9750670a3da6540c7cf189a63be9168fcd7e40bdd536	6680221	intento soul-id descartado
mover	marketing/clips-higgsfield/soul-ref/ref4.png	media/_archivo/higgsfield-soul-ref/ref4.png	19c8f5bd991f953fbe4dea9e2d2caeb238ea3dc7c06fa430120d1795d5b00171	6607653	intento soul-id descartado
mover	marketing/clips-higgsfield/soul-ref/ref5.png	media/_archivo/higgsfield-soul-ref/ref5.png	1c086f7c0c83571e1693d41cdddc42a0f0c46460f7b8d6101ec59ece772db509	6448494	intento soul-id descartado
mover	marketing/clips-higgsfield/reels/azul-trend-1.mp4	media/higgsfield/reels/vestido-china-azul-rey-reel-1.mp4	2e7bd116c484ce575c3472c67f9352d5d42b7d9a6df0e5964095e76966838d23	11136147	reel final aprobado
mover	marketing/clips-higgsfield/reels/azul-trend-1.prompt.txt	media/higgsfield/reels/vestido-china-azul-rey-reel-1.prompt.txt	88a18823a9124618ee43869ef89235ae65af45320c8e863fbc993c06366841cb	2526	reel final aprobado
mover	marketing/clips-higgsfield/reels/huasa-trend-1.mp4	media/higgsfield/reels/tenida-huasa-elegante-reel-1.mp4	5042e198aba3af8d1208154308d2d777b91ec3149e0fa65ae81c0568bb0c4a25	5569779	reel final aprobado
mover	marketing/clips-higgsfield/reels/huasa-trend-1.prompt.txt	media/higgsfield/reels/tenida-huasa-elegante-reel-1.prompt.txt	e7fdcd0f1fa7a5ec9e4f9c333b365ae29092d339d2e912c3b07ab78632b9bb0e	1976	reel final aprobado
mover	marketing/clips-higgsfield/reels/negro-trend-1.mp4	media/higgsfield/reels/vestido-china-negro-flores-reel-1.mp4	ff71db700e70b18378085de95744091549d03cd0e6f1754672ebcc5532839dad	10837781	reel final aprobado
mover	marketing/clips-higgsfield/reels/negro-trend-1.prompt.txt	media/higgsfield/reels/vestido-china-negro-flores-reel-1.prompt.txt	741a84477b37a76a66d61a6dfbb169392bb5785d280f9d6319e1a44ba4d34899	2441	reel final aprobado
mover	marketing/clips-higgsfield/reels/copihue-trend-2.mp4	media/higgsfield/reels/vestido-china-rojo-copihue-reel-1.mp4	572ffb99c021180083b449756ac4954221f60f06ffc0625ad8d22fc8e4554132	8961065	reel final aprobado
mover	marketing/clips-higgsfield/reels/copihue-trend-2.prompt.txt	media/higgsfield/reels/vestido-china-rojo-copihue-reel-1.prompt.txt	9421556b3c9c3e28c578f3624aca21605668e2e22d53f713c0a8d2d14b68e433	2648	reel final aprobado
mover	marketing/clips-higgsfield/reels/copihue-trend-1.mp4	media/_archivo/higgsfield-reels-descartados/vestido-china-rojo-copihue-reel-1-descartado.mp4	66db8e902eec2aea59b720a8600eeac8272b39a59aeb4ea2798960b1ff473ce8	9486434	primer intento: falso muy abierto, sonrisa exagerada
mover	marketing/clips-higgsfield/reels/copihue-trend-1.prompt.txt	media/_archivo/higgsfield-reels-descartados/vestido-china-rojo-copihue-reel-1-descartado.prompt.txt	fc7592b51fcf46f31599c0c05de050d2b3cdaa3e4f5893c4bf8c8895d179546b	2360	primer intento: falso muy abierto, sonrisa exagerada
mover	marketing/clips-higgsfield/video-historias/historia-stock-gracie.mp4	media/higgsfield/historias/historia-stock-gracie.mp4	f3f2703cfc52052e71d52557754c7b5adf2471f0a532d6d029394a507e35df92	2662404	historia reutilizable
mover	marketing/clips-higgsfield/video-historias/audio/vo-gracie.mp3	media/higgsfield/historias/audio/vo-gracie.mp3	8615c2176bd9d7abd81ab5a8af77a16a7e94ec1e64183d6e1cd40770b8ab4200	208605	voz en off reutilizable
mover	marketing/clips-higgsfield/video-historias/historia-stock-kaia.mp4	media/higgsfield/historias/historia-stock-kaia.mp4	5d2be7d7b44147d9f6e1261a44cafd0ba926840be9b83d7e207b818edf040ddb	2660879	historia reutilizable
mover	marketing/clips-higgsfield/video-historias/audio/vo-kaia.mp3	media/higgsfield/historias/audio/vo-kaia.mp3	975e3999153f4b6d154a6517c4a17242c1cc4575e54d7c86b633e2ec579950b9	193141	voz en off reutilizable
mover	marketing/clips-higgsfield/video-historias/historia-stock-talia.mp4	media/higgsfield/historias/historia-stock-talia.mp4	d3c8c616c3c37acf5717506cef16670b699ce92c1406dabb4b8756406bd70eac	2661597	historia reutilizable
mover	marketing/clips-higgsfield/video-historias/audio/vo-talia.mp3	media/higgsfield/historias/audio/vo-talia.mp3	aa9c76fa54dd6b6fb098034c04aa56acb14c3d7f8543590952a0e07f3fb06433	212367	voz en off reutilizable
mover	marketing/clips-higgsfield/video-historias/audio/musica-cueca.mp3	media/higgsfield/historias/audio/musica-cueca.mp3	25841ec3d50bee062e54d8bcdc3c3bc61ed2c2f568e43f7511b0813dc7018b65	562023	musica reutilizable
mover	marketing/clips-higgsfield/video-historias/historia-18dias-valentino.mp4	media/_archivo/higgsfield-historias-fp2026/historia-18dias-valentino.mp4	3205ba3955c2f8fb558351a731145ada8eb40c5056904372d3428a02ecfb1ccd	24134589	countdown vencido
mover	marketing/clips-higgsfield/video-historias/audio/vo-valentino.mp3	media/_archivo/higgsfield-historias-fp2026/audio/vo-valentino.mp3	8e53ec36e71fc4197c100c17b4dc8be058e1a8a5eaea38157f0b97a9dea1cc32	425827	voz del countdown vencido
mover	marketing/clips-higgsfield/video-historias/trend-ref.mp4	media/_archivo/higgsfield-historias-fp2026/trend-ref.mp4	74d165e9260572ef631be4d0f31cd20a607c3104e925b12e57381d33c40488e7	2353299	video de referencia de la tendencia (ya usado)
mover	marketing/clips-higgsfield/video-historias/audio/trend-audio.mp3	media/_archivo/higgsfield-historias-fp2026/audio/trend-audio.mp3	1a74b043fc084c217b4fb7465ca9d577140b2a4c1c4c123a3da2a850cedd8552	228351	audio extraido del trend-ref
mover	marketing/clips-higgsfield/video-historias/audio/trend-musica-sinvoz.mp3	media/_archivo/higgsfield-historias-fp2026/audio/trend-musica-sinvoz.mp3	9e3f66e4de75786ca8e46881df2542c995f3a38feb400187d20de7fd92d85a14	228351	version sin voz
mover	.codex/agents/marketing-nancy.toml	media/_archivo/codex-marketing-nancy.toml	97b3013daf2eb67bdad80a52624f5372e90e5a938fc4d600f72b2dce2acd5927	4318	duplicado hecho a mano del generado marketing_nancy.toml
mover	public/images/productos/catalogo-2026/huasa-formal-2-pose.png	media/catalogo-png/tenida-huasa-elegante-1-tres-cuartos.png	2124726a4f564ceffac33f00c6136ed6afae71ff7d05128726fa41fa11574b44	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/huasa-formal-1.png	media/catalogo-png/tenida-huasa-elegante-2-frente.png	d33b5321906e84720dd7ab1a8905ebb7a9aec5dcde82aeb6ef99418675bf288e	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/huasa-formal-3-costado.png	media/catalogo-png/tenida-huasa-elegante-3-costado.png	b12ed81be5ee95d22c4df6a278c61220837e1c13711c627b7994fc89949cfea6	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/huasa-formal-4-jabot.png	media/catalogo-png/tenida-huasa-elegante-4-jabot.png	42812111b115fa17028ee941be85e2071e6b6fe8c32215da071e953e80b66d4d	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/huasa-formal-5-faja.png	media/catalogo-png/tenida-huasa-elegante-5-faja.png	dc65f30e4057a23dd5845174f5d7031e42af776055617c3124a6333f98d3291f	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-roja-hojas-3-zapateo.png	media/catalogo-png/vestido-china-rojo-hojas-1-zapateo.png	c34e8530b5ea49f334d8fc40d172b5d52f34dcfa6a57f2e4ca2ab83250e70f73	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-roja-hojas-2-vuelta.png	media/catalogo-png/vestido-china-rojo-hojas-2-vuelta.png	237d78c538d794efdf53dd3c01e56c5638eb062ad17c24b715523bd4e9237644	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-roja-hojas-1-panuelo.png	media/catalogo-png/vestido-china-rojo-hojas-3-panuelo.png	b56534eda5c1111d8a62408cfeffaec68d8aed0a3453a356c4cecd04217dd62b	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-negro-flores-2-vuelta.png	media/catalogo-png/vestido-china-negro-flores-1-vuelta.png	e2c42ee991e510a208b7c3df2435166fadac189e7f338899cd09295a8a8a5064	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-negro-flores-1-panuelo.png	media/catalogo-png/vestido-china-negro-flores-2-panuelo.png	64b5b3f88699866a81c5fc72f247b080e47c43f4e6650fa66e30036a948fa760	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-negro-flores-3-zapateo.png	media/catalogo-png/vestido-china-negro-flores-3-zapateo.png	41d54f6e198ddaaa0f1f02c0afffb4b1a18cfb9285648249516209953ea228dc	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-azul-rey-1-panuelo.png	media/catalogo-png/vestido-china-azul-rey-1-panuelo.png	c502d534ef4c1be2a0e86b2e42ab6ba2f8ff0dc7d8ddbacea0aac5fb75325291	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-azul-rey-2-vuelta.png	media/catalogo-png/vestido-china-azul-rey-2-vuelta.png	7a3c7c78b4c7c5da0e1ac3b364de94d234c9aefbc1cc43c2800071465c5b5fda	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-azul-rey-3-zapateo.png	media/catalogo-png/vestido-china-azul-rey-3-zapateo.png	34660a99f24857baa961eaa1966162e9032ff3631c9bb17a2ccc0c089ac872fa	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/lila-2-falda.png	media/catalogo-png/vestido-lila-1-falda.png	c60fa30b8a2fe48c2b8c57e216dc0e918f9f26631f360e86652198285cce2c1f	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/lila-1.png	media/catalogo-png/vestido-lila-2-frente.png	1062e7da3db5dc08995eab472425b671cfc982ef79b5981704b9f83b14db7aba	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/lila-3-giro.png	media/catalogo-png/vestido-lila-3-giro.png	c35a82c19ae83cec6326d6795a9b075f210781c9a0fd15bb5571331a1cd7bf40	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-fucsia-3-zapateo.png	media/catalogo-png/vestido-china-fucsia-1-zapateo.png	c4967240e582ba94b9d6bb2f6c7b730fe0a7ec0876f8741f91ef13de76760327	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-fucsia-2-vuelta.png	media/catalogo-png/vestido-china-fucsia-2-vuelta.png	7ac98ee1d1ecf202cd30c2f4d257667cc1ae57f866083e034e98525bc209d4b8	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/china-fucsia-1-panuelo.png	media/catalogo-png/vestido-china-fucsia-3-panuelo.png	d2d6e8cf0128eebba195fb4eef7e8a920763a9542f10bd30a93640f1ac37f4ef	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rojo-copihue-3-relajada.png	media/catalogo-png/vestido-china-rojo-copihue-1-relajada.png	21bb46967ee4a99cdbd830ce0c3c25010600795b915ffb08705f6eac182c8d16	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rojo-copihue-2-vuelo.png	media/catalogo-png/vestido-china-rojo-copihue-2-vuelo.png	311ee539bc27033d162ecc970790f4d8ec641f3a32843a5ebf4a5e17029b366d	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rojo-copihue-1.png	media/catalogo-png/vestido-china-rojo-copihue-3-frente.png	e084a96a43e98751cb503ab0647c321cca52447d1284988c4c4c99a65fc7b7bc	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blanco-negro-2-cadera.png	media/catalogo-png/vestido-blanco-negro-floral-1-cadera.png	2211b11bcf42054134ad24e0d7a6a71d2162e83744aca8981f006737150e27fb	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blanco-negro-1.png	media/catalogo-png/vestido-blanco-negro-floral-2-frente.png	2fc22e3e3dd7bd437811d08962eb440bd270c76ab677b702241a0e267af8e09d	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blanco-negro-3-hombro.png	media/catalogo-png/vestido-blanco-negro-floral-3-hombro.png	f16cf2bf7168b9915aa516fbe67ee7a90d4cb9ce29287f6f58de18ff1423c418	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/enagua-cancan-1.png	media/catalogo-png/enagua-can-can-1-frente.png	1c184bcafd8192cc8fc4c33f04c9acb807de2fe7aee059d56fa95191908068f0	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-encaje-1-frente.png	media/catalogo-png/vestido-crema-encaje-1-frente.png	bde7a9b7ccf935926205f9f275640adfb5a3f365f76ff37676bf17f19cec6069	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-encaje-2-cintura.png	media/catalogo-png/vestido-crema-encaje-2-cintura.png	aa3c262ba08a50ae23ed3d5d4d3c811be00fe70fb16cbce574ba2c5006492e01	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-encaje-3-giro.png	media/catalogo-png/vestido-crema-encaje-3-giro.png	5842ce72519ac05adb4c2937c052ec11bd67e2744b7a5cfc75c954dc6914ae7f	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/flores-jumper-1-frente.png	media/catalogo-png/vestido-negro-flores-1-frente.png	a4f230ceb5b3162a6cd4684b2f0a2cb45d7d2086d0831cd6f2523c8fc8916a43	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/flores-jumper-2-cadera.png	media/catalogo-png/vestido-negro-flores-2-cadera.png	3b4a94cc19552b7c494c73f5268bd8c220105188129f31a17995014e72f161ec	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/flores-jumper-3-giro.png	media/catalogo-png/vestido-negro-flores-3-giro.png	884dbe42b8c11e0b8f614752f92da01e770cab52d1b280e046f27ba60b6767e9	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-1-frente.png	media/catalogo-png/vestido-geometrico-1-frente.png	1f721271c8c0ea3af6c5bb6aae66e478b01550bc29988065fbed9c33b975a167	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-2-cintura.png	media/catalogo-png/vestido-geometrico-2-cintura.png	264e1b257b96a75128269207606df98cce484f8d87dc166417d274f2257b38df	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-3-giro.png	media/catalogo-png/vestido-geometrico-3-giro.png	25774623a429005b797a1786d261a762b3f7b4b7353a2fdbc89860787abb6b18	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-encaje-1-frente.png	media/catalogo-png/vestido-negro-bordado-1-frente.png	053288ad080b4dfb89d75f8f533847d34b517d8bb2e263f13c2bf89ce8e2a20b	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-encaje-2-cadera.png	media/catalogo-png/vestido-negro-bordado-2-cadera.png	8c893dadc1f84b677802ae33008aabd164913037b38ea4cbd10505ebc934ce74	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-encaje-3-paso.png	media/catalogo-png/vestido-negro-bordado-3-paso.png	1d65c665f86f42df75c29680648838f951b5ea3953131d003ec3b4850649e7e3	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-jumper-1-frente.png	media/catalogo-png/vestido-hojas-rosa-1-frente.png	b10ae0abc9325e5ddd7b0c36f0bacf6c2e15780b67dd05981d6d327b4118f338	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-jumper-2-cadera.png	media/catalogo-png/vestido-hojas-rosa-2-cadera.png	90b802941c066793164ef30298efe1be304624005b60a9230c81c19aa9c7cd70	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-jumper-3-giro.png	media/catalogo-png/vestido-hojas-rosa-3-giro.png	eb8fd730427b9cca42f4bf1a684501031a504421045035cad6cc4b0839132bbc	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/verde-punto-1-brazo.png	media/catalogo-png/vestido-verde-punto-1-brazo.png	06f83678807c64064240071b67236f112d97e569ce4686036b20e51739987d22	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/verde-punto-2-paso.png	media/catalogo-png/vestido-verde-punto-2-paso.png	aaf825e3f7aa554eb1bf51997d477ac3570811b602062f1c068737cd1c1edbd9	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/verde-punto-3-manga.png	media/catalogo-png/vestido-verde-punto-3-manga.png	0aae0901baca9665fcf57582b737f5205a37bd2dbd38d97d4d58c87b80d398dc	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/vestido-dorado-1.png	media/catalogo-png/vestido-negro-dorado-1-chaqueta-abierta.png	c58c824cd22e4c7c4a89cd3c3d6f9d772e78e0cd7ea7d697106d14ef6e87dcf4	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/vestido-dorado-2-perfil.png	media/catalogo-png/vestido-negro-dorado-2-perfil.png	cb14bf6dd5651c2763e6a180223245e35bcb44d9a98825aa527b0a67a81825e8	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/vestido-dorado-3-cadera.png	media/catalogo-png/vestido-negro-dorado-3-cadera.png	301c2c902360249af5e133858f3070b88a2459ef3e7f86953f1602435491c15c	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-jumper-1-frente.png	media/catalogo-png/vestido-negro-basico-1-frente.png	c4e10eaf3527b54a00e342d3f5dfee696bd2f3b8331a5e9811cccc665ca4a325	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-jumper-2-cadera.png	media/catalogo-png/vestido-negro-basico-2-cadera.png	b7ff432f3f23cd017508b744b9a46b745da1391963c43b7ab7b84ed1f85954e6	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/negro-jumper-3-giro.png	media/catalogo-png/vestido-negro-basico-3-giro.png	05d37ae590717d11f4d654b5e761199e188d3ad1a7645784662b9e964709ab8d	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-blazer-1-frente.png	media/catalogo-png/blazer-crema-1-frente.png	c8477090bfb5f05a127d9135ef5a21fabbc4b71bc8095a09cfb0b281b223ae3e	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-blazer-2-cadera.png	media/catalogo-png/blazer-crema-2-cadera.png	204c208ffc8001c98d630dcae356a9d0f623e215165d09ff512c9b0c53c01b5a	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/crema-blazer-3-paso.png	media/catalogo-png/blazer-crema-3-paso.png	20b172e5b401b63f92932e13eebfd0051314b47b3e20fabf39fe05e30bd842aa	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-blazer-1-frente.png	media/catalogo-png/blazer-negro-corto-1-frente.png	c1ac4a65449cafb1e73e4e01fabc7ca4d072777eddb452e321d99d3281d693ca	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-blazer-2-cadera.png	media/catalogo-png/blazer-negro-corto-2-cadera.png	3d3ab6d0f73a0125a2529cb20f02763003e379419afabdfef78e240eece3862a	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/geometrico-blazer-3-paso.png	media/catalogo-png/blazer-negro-corto-3-paso.png	f65a2b749d0e230fd7fb2ed63772d02d51a2ea4f59387b0654631c9fcdf2b0d4	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blusa-1-puno.png	media/catalogo-png/conjunto-blusa-blanca-pantalon-negro-1-puno.png	c17605afc469f049fbb311f22e08e830824a9c6a1621e0012681fb6774bf9150	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blusa-2-cadera.png	media/catalogo-png/conjunto-blusa-blanca-pantalon-negro-2-cadera.png	6b68cc26cc426f0f45259706bda817a0ce908b3be856d598d2f67f8b6e1eb35e	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/blusa-3-perfil.png	media/catalogo-png/conjunto-blusa-blanca-pantalon-negro-3-perfil.png	164ae6c32b40b359b9b2b085f2c60ed8ef6137e6adf884cc2cf0cb40ac085a35	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-blanco-1-frente.png	media/catalogo-png/conjunto-floral-blazer-blanco-1-frente.png	5814945dab6717682e3a3e0f6f30fbce729060e17509322ac94d75e32f11ec06	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-blanco-2-cadera.png	media/catalogo-png/conjunto-floral-blazer-blanco-2-cadera.png	6af38120dd9c51c4aa54f65c1b328dc8425d5e3525ae161f005ede03cafe2092	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-blanco-3-paso.png	media/catalogo-png/conjunto-floral-blazer-blanco-3-paso.png	5b6cb41933a38fc4ee9fd8043081ee35ec3abdf6a456531d35ed44698bf9a2f0	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-negro-1-frente.png	media/catalogo-png/conjunto-floral-blazer-negro-1-frente.png	77ab6924c9126f15c47664bb1a96de7951bdf049f09f93c58128c9641475af75	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-negro-2-cadera.png	media/catalogo-png/conjunto-floral-blazer-negro-2-cadera.png	6d0ff5ffe35b398810d318a6a3faa226be00e9c8d65797433b0a05059ae88e62	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/jumper-flores-negro-3-paso.png	media/catalogo-png/conjunto-floral-blazer-negro-3-paso.png	acdf8de1fc7ad57b9a654d276337745509df8a715f9a27406e2aca1ba524d2cd	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/turquesa-1-relajada.png	media/catalogo-png/conjunto-turquesa-chaqueta-larga-1-relajada.png	f2e61f83b050d0b61340b8462dc24e00a41ede9ecdc411210248151d5a3c0ed0	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/turquesa-2-manga.png	media/catalogo-png/conjunto-turquesa-chaqueta-larga-2-manga.png	04fe4664d0ca0962ecf5df51a6565b526d004f3c209b5b306b1762a4c0b07395	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/turquesa-3-canto.png	media/catalogo-png/conjunto-turquesa-chaqueta-larga-3-canto.png	f732904b3e8ea6c9045dfdb7f26c72186ee71488f83d3788013230cabb79b5c7	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-2-bolsillo.png	media/catalogo-png/conjunto-hojas-chaqueta-rosa-1-bolsillo.png	b55b37af17a8845cd34c164422e236a96b361e67e899cdf432632ffc603d9c30	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-1-frente.png	media/catalogo-png/conjunto-hojas-chaqueta-rosa-2-frente.png	b4ae2982bd2ea58ea562f3063567733806ceb47dd01b67767c5928987f27e46d	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/rosa-hojas-3-paso.png	media/catalogo-png/conjunto-hojas-chaqueta-rosa-3-paso.png	12083557104a61b424fb5ac94f27be08017f1f00f96c2460bed127ba218e4e33	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/traje-1-bolsillo.png	media/catalogo-png/conjunto-traje-negro-1-bolsillo.png	58d26d2b356c634e28b5f672a67048fbe303ed380b86754c87d5e12a40da8c77	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/traje-2-boton.png	media/catalogo-png/conjunto-traje-negro-2-boton.png	cdeaadc2d9cd5ea6ee09dbe8a91b5ec803656f88dd94f4e7fa05bc1f5c1946c1	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/traje-3-tresCuartos.png	media/catalogo-png/conjunto-traje-negro-3-tres-cuartos.png	b8e91cf370575f81039bf96965c615de91a65c7b1cc71dc82132c6e8c37e636b	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/abrigo-damasco-3-cuello.png	media/catalogo-png/abrigo-jacquard-damasco-1-cuello.png	8e663b14de6f805dc54770ddf22c89ad2d560d88b8b923ebd47e3aa5d4d2ad51	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/abrigo-damasco-1.png	media/catalogo-png/abrigo-jacquard-damasco-2-frente.png	01c6cecd989c38fd7f864f11dba703ba4d6e48a4448653759ad8787a148233fd	?	maestra del catalogo, renombrada por slug
mover	public/images/productos/catalogo-2026/abrigo-damasco-2-bolsillos.png	media/catalogo-png/abrigo-jacquard-damasco-3-bolsillo.png	d7e2ec368b5da3f758a99b0ba10ed4941ed0d1fc9899bc584065d9016b77c4f7	?	maestra del catalogo, renombrada por slug
